|source_label|target_dist|        x|        y|      flux|          dx|          dy|     dflux|        qf|     rchi2|  fracflux|   fluxlbs|  dfluxlbs|     fwhm|  spread_model|dspread_model|   fluxiso|          xiso|          yiso|          sky|       ra|       dec|coadd_id|band|          unwise_detid|  nm|primary|flags_unwise|flags_info|epoch|forward|   mjdmin|   mjdmax|  mjdmean|       mag|        dmag|flags_unwise_bits|                      flags_unwise_descr|flags_info_bits|                                        flags_info_descr|
|        char|      float|    float|    float|     float|       float|       float|     float|     float|     float|     float|     float|     float|    float|         float|        float|     float|         float|         float|        float|    float|     float|    char|long|                  char|long|   long|        long|      long| long|   long|    float|    float|    float|     float|       float|             char|                                    char|           char|                                                    char|
|            |     arcsec|      pix|      pix|      nMgy|         pix|         pix|      nMgy|          |          |          |      nMgy|      nMgy|      pix|              |             |          |              |              |         nMgy|      deg|       deg|        |    |                      |    |       |            |          |     |       |        d|        d|        d|       mag|         mag|                 |                                        |               |                                                        |
|        null|       null|     null|     null|      null|        null|        null|      null|      null|      null|      null|      null|      null|     null|          null|         null|      null|          null|          null|         null|     null|      null|    null|null|                  null|null|   null|        null|      null| null|   null|     null|     null|     null|      null|        null|             null|                                    null|           null|                                                    null|
          3.3   22.138325  738.4149 1902.2233  1455.6707  0.029541755   0.02782952  23.940798  1.0000001  4.9388094  0.7675181  1442.0706  24.459051 2.6372275    0.004991114  0.0006138623  1456.0604    0.012249119   0.0068090586    0.09354103 173.22084 -7.7894564 1738m076    1 1738m076w1o0009110e001   13       1           33          0     1       1  55547.66 55557.977 55552.816  14.592342  0.017858252               0,5 bright star core and wings,circular halo                                                                          
          3.4   25.954378  732.1921 1909.8561  192.51486   0.22077638   0.20284812  23.501877        1.0  0.3759426 0.21202879  184.47615   24.01745 2.6346314    0.002828896   0.004545348  192.51042    0.038930953   -0.030544821    0.33537918 173.21495 -7.7942004 1738m076    1 1738m076w1o0031305e001   11       1           33          0     1       1  55547.66 55557.977 55552.816   16.78884   0.13320917               0,5 bright star core and wings,circular halo                                                                          
          3.5   39.258377  754.8012 1904.1017  287.50824   0.14692041   0.13445343   22.70947  1.0000001  0.4099514 0.52419156  289.12405  23.211023 2.6341894  0.00034731627  0.0028983233   287.5044   -0.009160483   0.0018010439   -0.08476859  173.2194  -7.776938 1738m076    1 1738m076w1o0009348e001   13       1           32          0     1       1  55547.66 55557.977 55552.816  16.353374   0.08593829                 5                            circular halo                                                                          
          3.6   39.820976  732.3478 1920.7246  681.95087  0.061446052   0.05584399  22.793365  0.9999999  1.0171508 0.43912393  668.88196  23.301056 2.6377764  -0.0012870431  0.0012229164   681.7715    0.017211206   -0.009831937    -0.5036476 173.20657  -7.794068 1738m076    1 1738m076w1o0009044e001   13       1           33          0     1       1  55547.66 55557.977 55552.816  15.415617   0.03630296               0,5 bright star core and wings,circular halo                                                                          
          3.7    46.15187 742.62366 1892.8505  100.66072   0.42822087   0.38303623  22.893843        1.0   0.382235 0.23847912   98.51848   23.39845 2.6359196    0.007183194   0.008449902  100.69182   0.0027877667   -0.024821367   -0.29431614 173.22807  -7.786253 1738m076    1 1738m076w1o0031335e001   12       1           32          0     1       1  55547.66 55557.977 55552.816   17.49285   0.25133017                 5                            circular halo                                                                          
          3.8   46.207176  758.4284 1909.9286   597.5786   0.06909787  0.064869374  22.724428 0.99999994  1.0422355  0.7238321   602.4128  23.233835 2.6353242   0.0052633286  0.0014171574   597.5965    0.011015525  -0.0031977308    0.15426555 173.21492 -7.7741604 1738m076    1 1738m076w1o0009399e001   13       1           32          0     1       1  55547.66 55557.977 55552.816  15.559012  0.041307762                 5                            circular halo                                                                          
          3.9   47.754765 743.42804 1926.8801  131.28448   0.32028836    0.2975328  22.957972        1.0  0.9159465 0.20590468  112.08739  23.461636  2.635774   -0.010529041  0.0067057903  131.23778    0.081838585    -0.30849305    -0.5305058 173.20183  -7.785597 1738m076    1 1738m076w1o0031339e001   13       1           33          0     1       1  55547.66 55557.977 55552.816  17.204466   0.19183648               0,5 bright star core and wings,circular halo                                                                          
         3.10     50.0656 746.19867 1891.9806 100.922966     0.425852   0.38788274  23.213795 0.99999994  0.3617266 0.23990177  100.11511  23.718899 2.6336899    -0.01093328   0.008875723  101.09893    0.014138533     0.35853392    -0.3319753 173.22874 -7.7835236 1738m076    1 1738m076w1o0031344e001   12       1           32          0     1       1  55547.66 55557.977 55552.816  17.490025   0.25428522                 5                            circular halo                                                                          
         3.11    51.12657  756.9829 1899.1206  202.15163   0.20540099   0.19174604  22.435509        1.0  0.7594478 0.33685252  212.07811    22.9401 2.6336453  -0.0012016296  0.0040108603  202.11684     0.05591333    0.062384106    -0.3026047 173.22325 -7.7752776 1738m076    1 1738m076w1o0031373e001   13       1           32          0     1       1  55547.66 55557.977 55552.816  16.735807  0.120997265                 5                            circular halo                                                                          
         3.12    55.77993  758.3708 1898.1521  182.28911   0.23234354   0.21500698  23.440058  0.9999999 0.42159796 0.28689292  196.79182  23.965397 2.6359308  -0.0019675493   0.004789474  182.26582    0.028628916    0.024848342   -0.35118318   173.224 -7.7742186 1738m076    1 1738m076w1o0009388e001   10       1           32          0     1       1  55547.66 55557.977 55552.816  16.848099   0.14038908                 5                            circular halo                                                                          
