|source_label|target_dist|        x|        y|      flux|          dx|          dy|    dflux|        qf|     rchi2|  fracflux|   fluxlbs|  dfluxlbs|     fwhm|  spread_model|dspread_model|   fluxiso|          xiso|          yiso|          sky|       ra|      dec|coadd_id|band|          unwise_detid|  nm|primary|flags_unwise|flags_info|epoch|forward|   mjdmin|   mjdmax|  mjdmean|       mag|        dmag|flags_unwise_bits|                                                                              flags_unwise_descr|flags_info_bits|flags_info_descr|
|        char|      float|    float|    float|     float|       float|       float|    float|     float|     float|     float|     float|     float|    float|         float|        float|     float|         float|         float|        float|    float|    float|    char|long|                  char|long|   long|        long|      long| long|   long|    float|    float|    float|     float|       float|             char|                                                                                            char|           char|            char|
|            |     arcsec|      pix|      pix|      nMgy|         pix|         pix|     nMgy|          |          |          |      nMgy|      nMgy|      pix|              |             |          |              |              |         nMgy|      deg|      deg|        |    |                      |    |       |            |          |     |       |        d|        d|        d|       mag|         mag|                 |                                                                                                |               |                |
|        null|       null|     null|     null|      null|        null|        null|     null|      null|      null|      null|      null|      null|     null|          null|         null|      null|          null|          null|         null|     null|     null|    null|null|                  null|null|   null|        null|      null| null|   null|     null|     null|     null|      null|        null|             null|                                                                                            null|           null|            null|
          3.4    33.40459 1880.6495  625.1964  161.31558   0.18711944    0.1793364 17.233852        1.0  0.7209448   0.529821   162.5447  17.578419  2.544432  -0.0059969425  0.0040095886   161.3992    -0.08905663    0.016462669     3.1959925 245.57272 30.943144 2452p302    1 2452p302w1o0040836e001   17       1           32          0     1       0 55418.074 55425.348  55421.71  16.980808   0.11643698                 5                                                                                    circular halo                                  
          3.5    37.86742 1863.8844 633.87933  7335.0684 0.0049157473 0.0046001063 22.811653        1.0   5.245924  0.9600727   7328.454   23.22558 2.5411856  0.00040137768 0.00013102237  7334.7827  -0.0015239982  -0.0015952626     2.4601982 245.56494 30.930359 2452p302    1 2452p302w1o0031221e001   17       1           32          0     1       0 55418.074 55425.348  55421.71   12.83649 0.0033765708                 5                                                                                    circular halo                                  
          3.6   42.127777 1880.4637  610.7969  1815.3839  0.016602298  0.015843732 17.748999        1.0  1.1482105  0.9431398  1819.4229  18.107943 2.5451753   0.0004618168 0.00037326667  1815.2662    0.015582715     -0.0013805      3.724455 245.58554 30.942966 2452p302    1 2452p302w1o0031437e001   19       1           32          0     1       0 55418.074 55425.348  55421.71  14.352579   0.01061559                 5                                                                                    circular halo                                  
          3.7    45.31302 1872.4316   605.013  125.67645   0.23864609    0.2247077 17.021818        1.0  0.5495528 0.51100045 124.355316  17.375196 2.5430214    0.007360399   0.005103269 125.663475  0.00047644164   -0.011040744     3.9120436 245.59067 30.936817 2452p302    1 2452p302w1o0049878e001   16       1           32          0     1       0 55418.074 55425.348  55421.71  17.251865   0.14796309                 5                                                                                    circular halo                                  
          3.8   46.125473 1853.7731 614.55304  455.83847   0.06982843   0.06577487 17.911556 0.99999994  2.2965295 0.27394265  442.80496   18.28388 2.5471392    0.008029699  0.0014578394  455.98456   -0.008298111   -0.014277789     3.5806131 245.58212  30.92259 2452p302    1 2452p302w1o0049771e001   17       1          163          0     1       0 55418.074 55425.348  55421.71  15.852973   0.04268452           0,1,5,7 bright star core and wings,PSF-based diffraction spike,circular halo,geometric diffraction spike                                  
          3.9   54.752663  1862.806 602.30853   84.37906   0.36062163   0.34381765 17.435232  1.0000001 0.71302503 0.22843978   87.31082  17.805353 2.5450375    -0.00595212   0.007673032  84.375404    -0.18350641    0.075960785      4.032005 245.59305 30.929457 2452p302    1 2452p302w1o0052418e001   15       1           32          0     1       0 55418.074 55425.348  55421.71  17.684414   0.22762279                 5                                                                                    circular halo                                  
          4.1    1.084377 1869.5671  621.0624   284.8113   0.36183634   0.34070438  54.67049 0.99999994 0.84546846  0.4565524   283.4362  56.045345 2.7946265   -0.011581659  0.0076429667  284.74606    -0.10060917    -0.07215945    -4.5636673 245.57637  30.93467 2452p302    2 2452p302w2o0052414e001   18       1           32          0     1       0 55418.074 55425.348  55421.71  16.363607   0.21102856                 5                                                                                    circular halo                                  
          4.2   13.219897 1866.3743 625.06866  243.50053     0.426422   0.40534312 55.446503        1.0  0.5483599  0.3581158   239.7477  56.848877 2.7944276   0.0034062862   0.008780022  243.61584   -0.028970798   -0.037285883     -6.130909  245.5728  30.93224 2452p302    2 2452p302w2o0052381e001   17       1           32          0     1       0 55418.074 55425.348  55421.71   16.53375    0.2516395                 5                                                                                    circular halo                                  
          4.3   15.345307 1874.6771  622.1755  146.81702    0.6997838    0.6494185  53.97339 0.99999994 0.40278253 0.32195637  150.09145  55.319767 2.7950826  -0.0015106201   0.013890296  147.05197    -0.22420895     0.19298841    -3.7775207  245.5754 30.938574 2452p302    2 2452p302w2o0059175e001   18       1           32          0     1       0 55418.074 55425.348  55421.71   17.08306   0.41873857                 5                                                                                    circular halo                                  
          4.4   15.410362 1864.9987  617.4469  218.91504   0.46958202   0.44436115  55.07503        1.0  0.6448986 0.40793437  217.02971   56.47962 2.7965572    0.008622944   0.009788321  218.92479  0.00013711654  0.00091159676     -4.776665 245.57957  30.93117 2452p302    2 2452p302w2o0052368e001   18       1           32          0     1       0 55418.074 55425.348  55421.71  16.649311    0.2791436                 5                                                                                    circular halo                                  
